Date;Main Camp;Sialang;Buring;Serindit;Lestari;Ramin
5/19/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/20/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/21/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/22/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/23/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/24/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/25/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/26/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/27/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/28/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/29/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/30/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
5/31/21;25.39285714;23.93548387;23.90322581;22.83870968;20.29032258;22.87096774
6/1/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/2/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/3/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/4/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/5/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/6/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/7/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/8/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/9/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/10/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/11/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/12/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/13/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/14/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/15/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/16/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/17/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/18/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/19/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/20/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/21/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/22/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/23/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/24/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/25/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/26/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/27/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/28/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/29/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
6/30/21;25.93333333;22.96666667;22.86666667;21.9;19.76666667;21.43333333
7/1/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/2/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/3/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/4/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/5/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/6/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/7/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/8/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/9/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/10/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/11/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/12/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/13/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/14/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/15/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/16/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/17/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/18/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/19/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/20/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/21/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/22/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/23/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
7/24/21;25.51612903;22;22;20.90322581;19.67741935;21.22580645
